,Unnamed: 0,id,bedroom,bathroom,building_area,land_area,price,latitude,longitude,log_price
356,1347,84565,2,1,70,380,4000000000,-7.31812,112.7539533,22.109560198316302
357,1351,57824,3,2,70,90,800000000,-7.30785599999999,112.6824377,20.5001222868822
358,1375,383075,2,2,70,72,1300000000,-7.25594,112.686331,20.985630102183134
359,1381,17030,2,1,70,180,2500000000,-7.3263311,112.7835614,21.639556569220566
360,1384,642787,3,2,70,90,1000000000,-7.24251539999999,112.7318375,20.72326583794641
361,1388,481974,2,1,70,90,530000000,-7.3273818,112.6943559,20.088387566397234
362,1396,809632,2,1,70,72,975000000,-7.2653186,112.7959189,20.69794802998776
363,1397,932196,3,3,70,105,950000000,-7.2402901,112.6368777,20.671972543611492
364,1400,109633,3,2,70,135,1800000000,-7.3129374,112.6772604,21.311052502404085
365,1404,23171,1,1,70,90,1500000000,-7.2877934,112.6549381,21.12873094572124
366,1406,441814,2,2,70,56,1200000000,-7.3211451,112.773931,20.905587394573697
367,1425,458752,3,1,70,144,1900000000,-7.3362592,112.7851416,21.365119723645122
368,1428,133374,2,2,70,91,1200000000,-7.33031839999999,112.7992552,20.905587394573697
369,1429,119928,3,1,70,198,2400000000,-7.3381865,112.7775594,21.59873457471698
370,1430,709522,2,2,70,162,1550000000,-7.321732,112.7793776,21.161520768522728
371,1445,22260,2,2,70,90,700000000,-7.2384636,112.6332504,20.36659089443625
372,1447,597362,2,1,70,70,900000000,-7.25961049999999,112.66605,20.617905322399697
373,1454,497253,2,2,70,90,1500000000,-7.2351242,112.6288041,21.12873094572124
374,1457,310582,2,2,70,72,1700000000,-7.2479563,112.6617709,21.253894088596816
375,1482,568953,3,1,70,144,1900000000,-7.33756299999999,112.7890242,21.365119723645122
376,1511,685204,3,2,72,57,1250000000,-7.3028476,112.7620943,20.94640938906062
377,1517,482078,2,1,72,98,975000000,-7.2890653,112.8115268,20.69794802998776
378,1525,379894,3,2,72,57,1250000000,-7.3056773,112.7687914,20.94640938906062
379,1537,164078,3,1,72,96,775000000,-7.3271822,112.6885484,20.468373588607943
380,1542,549535,2,1,72,108,1650000000,-7.2779438,112.6828717,21.22404112546496
381,1559,164281,3,1,72,135,1200000000,-7.33543299999999,112.8019946,20.905587394573697
382,1561,689254,3,2,72,85,1200000000,-7.3317903,112.7911913,20.905587394573697
383,1567,721797,3,2,72,72,1200000000,-7.3064104,112.8123598,20.905587394573697
384,1569,885290,3,1,72,88,825000000,-7.31498819999999,112.6680169,20.530893945511075
385,1577,249082,3,1,72,72,500000000,-7.2545424,112.6787133,20.030118658386463
386,1595,831450,2,1,72,72,675000000,-7.3145324,112.7840771,20.330223250318284
387,1600,123345,3,1,72,72,525000000,-7.24960609999999,112.6407229,20.078908822460658
388,1601,117898,2,1,72,72,750000000,-7.2730616,112.6533756,20.435583765827964
389,1626,359229,3,2,73,60,1127115000,-7.293846,112.8131207,20.842927108501787
390,1632,459397,2,2,73,60,1850000000,-7.3075205,112.6956745,21.338451476577184
391,1639,224074,2,2,73,60,1850000000,-7.3087544,112.6988159,21.338451476577184
392,1646,256497,2,1,74,46,890000000,-7.3404368,112.7508292,20.606732021814054
393,1651,286862,2,2,74,96,2200000000,-7.2729439,112.6642518,21.511723197765225
394,1685,686780,2,1,75,96,1650000000,-7.2737103,112.6509745,21.22404112546496
395,1686,737166,3,1,75,100,900000000,-7.2748798,112.7033098,20.617905322399697
396,1689,925451,3,1,75,90,900000000,-7.2624765,112.6811253,20.617905322399697
397,1696,125160,2,1,75,84,975000000,-7.3275178,112.7959286,20.69794802998776
398,1700,795222,2,2,75,47,835000000,-7.3395572,112.7375639,20.542942284012735
399,1706,373545,2,2,75,50,895000000,-7.3353629,112.7452168,20.612334277356446
400,1712,289447,2,2,75,50,780000000,-7.31612089999999,112.7405377,20.47480447892996
401,1723,319713,2,2,75,47,895000000,-7.335217,112.7451581,20.612334277356446
402,1733,832596,5,3,75,390,4000000000,-7.2624995,112.799157,22.109560198316302
403,1737,864789,2,1,75,100,1200000000,-7.2917928,112.8059027,20.905587394573697
404,1738,693878,3,2,75,90,1500000000,-7.2628099,112.7999787,21.12873094572124
405,1742,879143,2,2,75,96,1000000000,-7.338291,112.7866091,20.72326583794641
406,1744,307524,2,1,75,98,1650000000,-7.3245598,112.7181447,21.22404112546496
407,1751,55179,2,1,75,75,600000000,-7.2281042,112.7806577,20.212440214847085
408,1757,729740,3,1,75,107,550000000,-7.2464025,112.7473996,20.125428838008972
409,1768,794193,3,2,75,60,1700000000,-7.3124636,112.6656157,21.253894088596816
410,1770,572046,3,2,75,175,3000000000,-7.3245533,112.7169202,21.821878125947855
411,1777,734042,3,2,75,97,978500000,-7.2310348,112.7792692,20.701531345822378
412,1781,536739,3,2,75,150,1975000000,-7.3354727,112.7700504,21.403834235805824
413,1783,351436,3,2,75,200,2100000000,-7.3072388,112.7807258,21.465203182151978
415,1801,342416,3,1,75,75,760000000,-7.3100152,112.6528108,20.44882899256044
416,1807,626906,3,2,75,90,1390000000,-7.28115,112.6967208,21.052569584808435
417,1822,64670,3,2,75,105,975000000,-7.3262896,112.6973368,20.69794802998776
418,1823,367274,3,2,75,120,950000000,-7.3291987,112.7901391,20.671972543611492
419,1916,56920,2,3,78,78,900000000,-7.3066575,112.8115085,20.617905322399697
420,1920,611083,2,2,78,108,1300000000,-7.3197426,112.7156082,20.985630102183134
421,1926,281210,2,2,78,78,925000000,-7.3249734,112.7764725,20.64530429655778
422,1941,243472,3,2,79,188,1800000000,-7.2637626,112.6900006,21.311052502404085
423,1959,820456,2,2,80,105,1300000000,-7.2765729,112.6414454,20.985630102183134
424,1962,921017,4,2,80,91,2700000000,-7.2703783,112.7400769,21.716517610327063
425,1965,263843,3,2,80,105,975000000,-7.3316286,112.6962445,20.69794802998776
426,1966,823642,3,2,80,60,1075000000,-7.3372521,112.7728579,20.79558649945627
427,1970,421755,4,2,80,105,900000000,-7.3362786,112.8142975,20.617905322399697
428,1971,513494,2,1,80,120,1250000000,-7.2875693,112.802687,20.94640938906062
429,1972,587320,3,2,80,87,850000000,-7.32422559999999,112.7539449,20.560746908625106
430,1982,530928,2,2,80,105,1200000000,-7.28878429999999,112.642936,20.905587394573697
431,1985,443776,3,2,80,105,975000000,-7.324516,112.6948788,20.69794802998776
432,1991,66788,2,1,80,96,1250000000,-7.2544889,112.7891067,20.94640938906062
433,2017,668607,2,1,80,96,950000000,-7.33640179999999,112.7890493,20.671972543611492
434,2018,284422,2,1,80,92,800000000,-7.3317431,112.7751791,20.5001222868822
435,2031,756775,2,1,80,77,875000000,-7.33469619999999,112.7932642,20.589734445464746
436,2041,615527,3,4,80,225,1300000000,-7.2556383,112.7652488,20.985630102183134
437,2042,918259,2,1,80,120,1000000000,-7.2521074,112.6278497,20.72326583794641
438,2049,995932,2,1,80,136,1990000000,-7.2535389,112.779751,21.411400476185324
439,2066,185140,2,1,80,481,2300000000,-7.3186303,112.788207,21.556174960316298
440,2076,662413,3,3,80,200,3400000000,-7.3409216,112.7241509,21.947041268862645
441,2077,372128,3,2,80,50,1300000000,-7.2710447,112.807572,20.985630102183134
442,2080,542449,2,1,80,92,475000000,-7.2681302,112.7435171,19.97882536410418
443,2088,764415,3,2,80,98,1450000000,-7.2741782,112.6598972,21.094829394068547
444,2089,493734,2,1,80,112,1250000000,-7.3062282,112.7934019,20.94640938906062
445,2091,672367,2,1,80,100,850000000,-7.3273271,112.6951411,20.560746908625106
446,2117,86636,3,2,80,105,975000000,-7.3332034,112.7014485,20.69794802998776
447,2118,790928,3,2,80,54,1075000000,-7.2696734,112.7908791,20.79558649945627
448,2122,581059,3,2,80,112,1100000000,-7.3071716,112.8143838,20.818576017659826
449,2138,757478,3,1,80,87,1150000000,-7.2546335,112.7796168,20.863027780191135
451,2158,814441,2,1,80,135,760000000,-7.3261454,112.6861777,20.44882899256044
452,2162,640365,2,1,80,104,1100000000,-7.2988916,112.7802885,20.818576017659826
453,2185,994280,3,2,80,96,600000000,-7.2526004,112.6403853,20.212440214847085
454,2188,167753,3,2,80,90,875000000,-7.2220718,112.7818746,20.589734445464746
455,2196,107425,2,1,80,112,1550000000,-7.3007208,112.7397631,21.161520768522728
456,2209,945818,3,1,80,108,950000000,-7.32406499999999,112.7133309,20.671972543611492
457,2216,441646,3,2,80,104,910000000,-7.3405009,112.7803957,20.62895515857407
458,2225,557069,3,2,80,113,950000000,-7.29764289999999,112.6531606,20.671972543611492
459,2229,371803,3,2,80,72,985000000,-7.2548543,112.6727541,20.70815220015159
460,2236,131682,2,2,80,155,1650000000,-7.2924918,112.7750328,21.22404112546496
461,2250,860948,2,2,80,103,875000000,-7.3223977,112.711967,20.589734445464746
462,2267,463471,3,1,81,81,1200000000,-7.3260668,112.8049336,20.905587394573697
463,2279,820525,2,1,82,82,825000000,-7.34122389999999,112.7932388,20.530893945511075
464,2281,995466,3,2,82,67,1300000000,-7.3406707,112.7469833,20.985630102183134
465,2291,892721,3,2,82,60,1323325000,-7.3088583,112.7169837,21.003413346484024
466,2311,717715,4,2,82,76,1250000000,-7.280135,112.6347636,20.94640938906062
467,2318,821685,3,2,82,55,750000000,-7.311865,112.7679254,20.435583765827964
468,2323,971674,2,1,83,145,1970000000,-7.3047989,112.6946687,21.401299380203923
469,2328,90561,3,1,83,107,900000000,-7.3230105,112.8039497,20.617905322399697
470,2331,693434,2,2,84,84,550000000,-7.2500065,112.7055039,20.125428838008972
471,2333,644267,4,2,84,102,2500000000,-7.30902139999999,112.6980532,21.639556569220566
472,2335,668225,3,1,84,150,1000000000,-7.2337733,112.7621683,20.72326583794641
473,2338,701004,2,1,84,108,1500000000,-7.26296229999999,112.6861622,21.12873094572124
474,2343,623037,2,1,84,84,975000000,-7.31854089999999,112.6937976,20.69794802998776
475,2360,522009,2,1,84,84,600000000,-7.247817,112.6090176,20.212440214847085
476,2368,479909,3,1,84,84,875000000,-7.3333751,112.7773489,20.589734445464746
477,2369,224936,2,1,84,327,980000000,-7.2828666,112.6721164,20.703063130649298
478,2370,697764,3,2,84,210,3500000000,-7.2869264,112.6353822,21.97602880572749
479,2383,524303,2,2,84,72,850000000,-7.28109929999999,112.6515551,20.560746908625106
481,2391,15805,3,2,84,210,3500000000,-7.2961953,112.6578914,21.97602880572749
482,2393,919259,3,2,84,84,900000000,-7.23087849999999,112.7822485,20.617905322399697
483,2394,42134,2,2,84,90,2500000000,-7.276164,112.6444803,21.639556569220566
484,2396,394173,2,1,84,108,1500000000,-7.2667997,112.6803215,21.12873094572124
485,2421,417870,2,1,84,84,850000000,-7.3394287,112.7991458,20.560746908625106
486,2425,164117,3,1,84,84,1300000000,-7.2997519,112.7167022,20.985630102183134
487,2433,970252,3,2,85,72,1250000000,-7.3333817,112.8105318,20.94640938906062
488,2436,802672,3,2,85,105,850000000,-7.3362319,112.814295,20.560746908625106
489,2438,655893,3,2,85,75,1325000000,-7.2500326,112.7847655,21.004678297139314
490,2442,499569,3,3,85,110,1500000000,-7.2492509,112.7797243,21.12873094572124
491,2445,885024,3,3,85,75,1325000000,-7.2598007,112.7735757,21.004678297139314
492,2448,274062,3,3,85,75,1325000000,-7.2720872,112.7587061,21.004678297139314
494,2472,402832,3,2,85,75,1325000000,-7.2582212,112.7405377,21.004678297139314
495,2485,915752,3,1,85,90,700000000,-7.23826689999999,112.6337095,20.36659089443625
496,2490,67087,3,1,85,90,900000000,-7.293992,112.7796726,20.617905322399697
497,2495,278236,3,2,85,105,1500000000,-7.2908823,112.810419,21.12873094572124
498,2508,599185,3,2,86,66,1500000000,-7.2738164,112.6603772,21.12873094572124
499,2533,589747,3,2,86,86,900000000,-7.2634028,112.7704095,20.617905322399697
500,2538,877197,3,2,87,120,621000000,-7.34344919999999,112.6764786,20.24684164150806
501,2539,617382,3,2,87,57,1250000000,-7.3052499,112.7653355,20.94640938906062
502,2564,578590,3,1,88,160,2500000000,-7.3038358,112.7839736,21.639556569220566
503,2566,629714,3,2,88,134,1450000000,-7.2498854,112.6474272,21.094829394068547
504,2570,721389,2,2,88,90,2300000000,-7.2803347,112.7814111,21.556174960316298
505,2577,436707,2,1,88,187,2200000000,-7.3184376,112.7279062,21.511723197765225
506,2585,634935,3,1,88,160,2500000000,-7.2903563,112.78545,21.639556569220566
507,2595,135093,2,2,88,84,1200000000,-7.2516677,112.7730885,20.905587394573697
508,2614,432204,3,2,89,105,1600000000,-7.2507598,112.6233437,21.193269466817146
509,2638,750449,3,2,90,120,2000000000,-7.3141394,112.7208882,21.416413018006356
510,2642,761141,3,2,90,75,865000000,-7.2592381,112.7693788,20.57824006605222
511,2648,164837,2,1,90,200,2000000000,-7.31878849999999,112.7852277,21.416413018006356
512,2649,341305,4,2,90,139,2100000000,-7.275944,112.7329023,21.465203182151978
513,2653,71993,2,1,90,90,1000000000,-7.3369319,112.799869,20.72326583794641
514,2657,372185,1,1,90,390,3315000000,-7.3180447,112.766343,21.921723460885897
515,2659,896243,4,2,90,153,2500000000,-7.2885715,112.7717314,21.639556569220566
516,2662,286510,3,1,90,80,1300000000,-7.2626335,112.6840271,20.985630102183134
